,detail_url,search_date,title,address,floor_info,price,layout,building_area,building_use,latitude,longitude
11054,https://rent.591.com.tw/rent-detail-5062519.html,2017-05-13,$內科園區氣派顯眼面寬爆漿人潮金店,台北市內湖區瑞光路,1F/10F,"200,000元/月",,70.0,電梯大樓/店面,25.080137899999997,121.56689640000002
11057,https://rent.591.com.tw/rent-detail-5078465.html,2017-05-10,南西商圈絕無僅有獨家店面,台北市中山區中山北路二段,1F/5F,"96,000元/月",,15.0,公寓/店面,25.0527516,121.52289750000001
11066,https://rent.591.com.tw/rent-detail-5056787.html,2017-05-08,捷運10分鐘商辦氣派門廳近捷運有裝潢,台北市內湖區瑞光路,6F/10F,"110,000元/月",,109.0,電梯大樓/辦公,25.0709611,121.58209579999999
11069,https://rent.591.com.tw/rent-detail-5071406.html,2017-05-15,政大金店面商圈旺店,台北市文山區萬壽路,1F/10F,"65,000元/月",,26.0,,24.9890046,121.57690159999999
11071,https://rent.591.com.tw/rent-detail-5066371.html,2017-05-14,台電大樓辦公室,台北市大安區辛亥路一段,4F/7F,"36,500元/月",,35.0,電梯大樓/辦公,25.0192451,121.5293547
11075,https://rent.591.com.tw/rent-detail-5063736.html,2017-05-14,和平醫院※雙店面※移民署※警廣※植物園旁,台北市中正區延平南路,1F/7F,"65,000元/月",,40.0,,25.0322794,121.5071949
11076,https://rent.591.com.tw/rent-detail-5073629.html,2017-05-09,"公館商圈""面寬賺錢金店面",台北市中正區汀州路三段,1F/6F,"150,000元/月",,25.0,公寓/店面,25.0116296,121.53580729999999
11077,https://rent.591.com.tw/rent-detail-5071508.html,2017-05-13,大安站邊間店面辦公室可掛招牌適診所工作室,台北市大安區復興南路二段,2F/12F,"128,000元/月",,53.64,電梯大樓/辦公,25.0306492,121.5438156
11078,https://rent.591.com.tw/rent-detail-5062882.html,2017-05-15,出租一樓金店面,台北市大同區承德路三段,1F/4F,"80,000元/月",,35.99,,25.0661451,121.5180967
11083,https://rent.591.com.tw/rent-detail-5063819.html,2017-05-15,中山北路金店面,台北市士林區中山北路六段,1F/1F,"50,000元/月",,59.0,,25.110735000000002,121.525774
11090,https://rent.591.com.tw/rent-detail-5057042.html,2017-05-13,氣派商辦大樓/近捷運/現有漂亮裝潢隔間,台北市信義區基隆路二段,7F/17F,"100,000元/月",,70.0,電梯大樓/辦公,25.0316996,121.55932179999999
11092,https://rent.591.com.tw/rent-detail-5074009.html,2017-05-12,美髮店面分租,台北市中正區重慶南路一段,2F/7F,"10,000元/月",,38.0,電梯大樓/店面,25.043782999999998,121.513074
11096,https://rent.591.com.tw/rent-detail-5068493.html,2017-05-12,捷運小巨蛋玻璃帷幕辦公,台北市松山區南京東路四段,12F/12F,"169,000元/月",,130.84,電梯大樓/辦公,25.05141,121.55686499999999
11103,https://rent.591.com.tw/rent-detail-5066969.html,2017-05-13,信義計畫區店面,台北市信義區虎林街,1F/4F,"33,000元/月",,22.18,公寓/店面,25.037062,121.573872
11111,https://rent.591.com.tw/rent-detail-5067161.html,2017-05-13,敦化國中✪高樓四面採光✪正東方正辨公,台北市中山區復興北路,9F/12F,"44,000元/月",,44.07,電梯大樓/辦公,25.0500059,121.5426729
11116,https://rent.591.com.tw/rent-detail-5074368.html,2017-05-14,四維路近敦南誠品,台北市大安區四維路,3F/7F,"15,000元/月",,7.0,公寓/獨立套房,25.0370598,121.5480347
11123,https://rent.591.com.tw/rent-detail-5064153.html,2017-05-12,計畫區特A級商辦＃稀有裝潢戶＃免空調加班,台北市信義區松高路,4F/32F,"499,000元/月",,131.0,電梯大樓/辦公,25.039629,121.56420200000001
11128,https://rent.591.com.tw/rent-detail-5069175.html,2017-05-13,近政大交通便利雅緻套房,台北市文山區秀明路二段,5F/5F,"9,200元/月",,5.5,公寓/分租套房,24.9899245,121.5756555
11130,https://rent.591.com.tw/rent-detail-5057545.html,2017-05-14,超高休旅車低底盤跑車均可進出佳,台北市松山區塔悠路,,"3,800元/月",,5.0,,25.0597688,121.56857009999999
11131,https://rent.591.com.tw/rent-detail-5064333.html,2017-05-13,商辦大樓林立!八德復興北路透天商三金店面,台北市中山區八德路二段,1F/2F,"103,500元/月",,50.0,,25.0475222,121.5432525
11139,https://rent.591.com.tw/rent-detail-5064524.html,2017-05-12,內湖民權大橋旁　店面辦公皆宜　門口可停車,台北市內湖區民權東路六段,1F/5F,"33,000元/月",2房2廳1衛1陽臺,32.1,,25.0685021,121.58467549999999
11140,https://rent.591.com.tw/rent-detail-5075120.html,2017-05-15,近民權中山北路口~稀有大陽台的明亮美屋,台北市中山區中山北路二段,4F/4F,"28,800元/月",1房2廳1衛1陽臺,25.0,公寓/整層住家,25.063676,121.523288
11142,https://rent.591.com.tw/rent-detail-5063571.html,2017-05-09,連續成交二戶~信義安和小郭~通化美裝住辦,台北市大安區通化街,1F/4F,"55,000元/月",3房2廳2衛1陽臺,31.49,公寓/住辦,25.0293163,121.55549029999999
11143,https://rent.591.com.tw/rent-detail-5067322.html,2017-05-11,﻿﻿﻿﻿忠孝復興元寶店面,台北市大安區安東街,1F/11F,"29,000元/月",,8.8,,25.0423172,121.5419023
11146,https://rent.591.com.tw/rent-detail-5057648.html,2017-05-11,近大潤發COSCO~格局方正~可做倉庫,台北市內湖區新湖二路,3F/7F,"950,000元/月",,552.0,電梯大樓/辦公,25.0609444,121.5768899
11147,https://rent.591.com.tw/rent-detail-5064617.html,2017-05-12,三角窗♡教室♡辦公出租,台北市文山區興隆路二段,B1/1F,"20,000元/月",,30.0,電梯大樓/店面,25.00276400000001,121.5514469
11166,https://rent.591.com.tw/rent-detail-5063808.html,2017-05-14,大橋頭捷運金店面,台北市大同區延平北路二段,1F/7F,"25,000元/月",,16.75,,25.062433,121.513251
11168,https://rent.591.com.tw/rent-detail-5070492.html,2017-05-13,士林捷運挑高金店辦,台北市士林區中山北路五段,1F/12F,"300,000元/月",,98.41,電梯大樓/店面,25.094996300000002,121.52877790000001
11171,https://rent.591.com.tw/rent-detail-5064790.html,2017-05-13,內湖捷運住辦倉儲一樓,台北市內湖區成功路三段,1F/7F,"35,000元/月",4房2廳2衛1陽臺,45.0,電梯大樓/住辦,25.0800355,121.58974850000001
11172,https://rent.591.com.tw/rent-detail-5075766.html,2017-05-13,中山國中捷運--高級明亮辦公室,台北市中山區復興北路,10F/12F,"470,000元/月",,160.0,電梯大樓/辦公,25.061695999999998,121.54467199999999
11173,https://rent.591.com.tw/rent-detail-5073730.html,2017-05-10,石牌黃金商圈近榮總大店面適各行業出租,台北市北投區石牌路二段,1F/4F,"140,000元/月",,26.78,公寓/店面,25.117842,121.51731200000002
11174,https://rent.591.com.tw/rent-detail-5063863.html,2017-05-12,近台電大樓公館捷運優質辦公室,台北市大安區羅斯福路三段,4F/14F,"45,000元/月",,43.4,電梯大樓/辦公,25.0185201,121.5308369
11175,https://rent.591.com.tw/rent-detail-5067688.html,2017-05-15,SOGO旁金店面,台北市士林區中山北路六段,1F/12F,"110,000元/月",,43.0,電梯大樓/店面,25.103329100000003,121.52412140000001
11180,https://rent.591.com.tw/rent-detail-5075793.html,2017-05-14,晶麒.外圈兩房全新裝潢全天候管理公設完善,台北市萬華區康定路,15F/26F,"27,000元/月",1房1廳1衛1陽臺,17.0,電梯大樓/整層住家,25.03865960000001,121.5012226
11183,https://rent.591.com.tw/rent-detail-5067723.html,2017-05-12,合作金庫總部大樓緊鄰店面,台北市松山區長安東路二段,1F/1F,"30,000元/月",,2.0,透天厝/店面,25.048390700000002,121.54497409999999
11186,https://rent.591.com.tw/rent-detail-5057936.html,2017-05-13,三角窗面寬金店面,台北市中山區長安東路二段,1F/12F,"150,000元/月",,40.0,電梯大樓/店面,25.048189999999998,121.53501899999999
11195,https://rent.591.com.tw/rent-detail-5065057.html,2017-05-14,女生套房租妳快樂,台北市文山區新光路一段,4F/4F,"7,800元/月",,4.0,公寓/獨立套房,24.989427,121.573637
11196,https://rent.591.com.tw/rent-detail-5076390.html,2017-05-14,【美樂】【東區精華店面】【人潮等於錢潮】,台北市大安區忠孝東路四段,1F/7F,"300,000元/月",,40.65,電梯大樓/店面,25.0411699,121.5533244
11206,https://rent.591.com.tw/rent-detail-5064438.html,2017-05-08,大直名宅御松園雙主臥+1和室,台北市中山區明水路,5F/13F,"120,000元/月",3房2廳3衛2陽臺,72.65,電梯大樓/整層住家,25.0790784,121.55027040000002
11207,https://rent.591.com.tw/rent-detail-5067939.html,2017-05-12,分租美甲.簡餐.飲料吧.咖啡小舖.按摩,台北市中正區南陽街,2F/2F,"18,000元/月",,8.0,公寓/店面,25.0454369,121.51618959999999
11211,https://rent.591.com.tw/rent-detail-5065379.html,2017-05-13,金店面出租或頂讓（微風廣場旁）,台北市松山區市民大道四段,1F/4F,"185,000元/月",,60.0,公寓/店面,25.0451576,121.5444406
11220,https://rent.591.com.tw/rent-detail-5076753.html,2017-05-13,【文德、內湖站】綠意盎然，高樓景觀,台北市內湖區星雲街,11F/12F,"65,000元/月",3房2廳2衛1陽臺,64.66,電梯大樓/整層住家,25.0770672,121.5920663
11224,https://rent.591.com.tw/rent-detail-5072053.html,2017-05-15,天母芝山國小正對面邊間金店面,台北市士林區德行東路,1F/5F,"60,000元/月",,70.0,,25.109981,121.535995
11227,https://rent.591.com.tw/rent-detail-5065548.html,2017-05-13,近八德路。多元化行業超值金店面。可輕食,台北市松山區光復南路,1F/12F,"57,000元/月",,21.41,,25.0478639,121.55864369999999
11228,https://rent.591.com.tw/rent-detail-5076886.html,2017-05-14,★市府捷運時尚精裝二房(歡迎企業承租),台北市信義區基隆路一段,13F/14F,"28,800元/月",2房1廳1衛0陽臺,15.226,電梯大樓/整層住家,25.0444875,121.56645049999999
11232,https://rent.591.com.tw/rent-detail-5072529.html,2017-05-08,登記地址工商登記只要1500元起,台北市中山區新生北路一段,8F/12F,"1,500元/月",,1.0,電梯大樓/辦公,25.0455352,121.53049920000001
11235,https://rent.591.com.tw/rent-detail-5065639.html,2017-05-12,市府捷運站稀有一樓32坪B1高三米30坪,台北市信義區基隆路一段,1F/5F,"85,000元/月",,62.0,公寓/店面,25.042245899999998,121.56771090000002
11236,https://rent.591.com.tw/rent-detail-5076966.html,2017-05-11,高品質裝潢屋況極新，安靜採光佳，擁大露台,台北市信義區松德路,3F/24F,"80,000元/月",4房2廳2衛2陽臺,65.77,電梯大樓/整層住家,25.037053699999998,121.5743004
11241,https://rent.591.com.tw/rent-detail-5081366.html,2017-05-08,松江南京3分~機能特優漂亮優質辦公室,台北市中山區長春路,5F/12F,"37,000元/月",,31.0,電梯大樓/辦公,25.0553777,121.53461809999999
11244,https://rent.591.com.tw/rent-detail-5077013.html,2017-05-15,德惠街三角窗店面,台北市中山區德惠街,1F/5F,"56,800元/月",,27.0,,25.0664539,121.532547
11246,https://rent.591.com.tw/rent-detail-5064840.html,2017-05-15,近雙連站邊間黃金店面~,台北市大同區雙連街,1F/5F,"45,000元/月",,39.29,公寓/店面,25.058849300000002,121.5191497
11249,https://rent.591.com.tw/rent-detail-5081410.html,2017-05-14,民生東路稀有餐廳空間釋出,台北市松山區民生東路三段,B1/14F,"340,000元/月",,135.76,電梯大樓/店面,25.0588764,121.54880530000001
11251,https://rent.591.com.tw/rent-detail-5065807.html,2017-05-13,MRT市政府高樓景觀溫馨質感2房,台北市信義區永吉路,9F/14F,"45,000元/月",2房1廳2衛1陽臺,22.5,電梯大樓/整層住家,25.045908899999997,121.5691924
11256,https://rent.591.com.tw/rent-detail-5073060.html,2017-05-10,通化夜市人潮錢潮店舖,台北市大安區通化街,1F/5F,"150,000元/月",,48.0,,25.0300424,121.55425790000001
11257,https://rent.591.com.tw/rent-detail-5081427.html,2017-05-14,優質透天店面出租近復興崗捷運,台北市北投區中央北路三段,1F/3F,"30,000元/月",,23.0,透天厝/店面,25.138359,121.485853
11260,https://rent.591.com.tw/rent-detail-5077309.html,2017-05-13,優質單純案件~一層一戶~邊間~好停車,台北市中正區仁愛路一段,2F/8F,"62,800元/月",,42.0,電梯大樓/辦公,25.038544,121.52509099999999
11267,https://rent.591.com.tw/rent-detail-5066043.html,2017-05-08,~~~~近劍南捷運站4房2衛~~~~,台北市中山區敬業一路,3F/7F,"73,000元/月",4房2廳2衛1陽臺,51.81,電梯大樓/整層住家,25.0837332,121.5511787
11274,https://rent.591.com.tw/rent-detail-5059210.html,2017-05-14,永春2分鐘，新裝潢美大住辦，可掛招牌,台北市信義區忠孝東路五段,5F/7F,"48,000元/月",,39.42,電梯大樓/辦公,25.0407183,121.57760379999999
11279,https://rent.591.com.tw/rent-detail-5068498.html,2017-05-13,精緻美宅全新套房,台北市士林區環河北路三段,4F/5F,"8,000元/月",,5.0,公寓/獨立套房,25.0865129,121.50535320000002
11280,https://rent.591.com.tw/rent-detail-5073544.html,2017-05-13,南京東路一層一戶辦公樓,台北市中山區南京東路一段,6F/12F,"55,000元/月",,50.0,電梯大樓/辦公,25.0518282,121.5296888
11281,https://rent.591.com.tw/rent-detail-5081637.html,2017-05-10,松江南京站頂級純辦一層一戶附OA裝潢把握,台北市中山區南京東路二段,9F/12F,"280,000元/月",,165.0,電梯大樓/辦公,25.05117730000001,121.53134840000001
11282,https://rent.591.com.tw/rent-detail-5059312.html,2017-05-13,近松山機場站可住可辦*高CP*,台北市松山區民族東路,1F/7F,"47,000元/月",,42.62,電梯大樓/辦公,25.0624799,121.549578
11288,https://rent.591.com.tw/rent-detail-5073717.html,2017-05-15,忠孝永春站挑高工作室,台北市信義區永吉路,1F/5F,"16,000元/月",,6.0,電梯大樓/店面,25.044135999999998,121.57254740000002
11290,https://rent.591.com.tw/rent-detail-5059316.html,2017-05-14,東區大坪數雙面寬金店面,台北市大安區延吉街,1F/7F,"148,000元/月",,80.0,電梯大樓/店面,25.0412605,121.5536125
11292,https://rent.591.com.tw/rent-detail-5077461.html,2017-05-14,內科優質廠辦~裝潢優即可進駐,台北市內湖區瑞光路,2F/10F,"146,000元/月",,108.14,電梯大樓/辦公,25.08134200000001,121.5661538
11298,https://rent.591.com.tw/rent-detail-5059319.html,2017-05-12,近捷運堤頂學校環境機能佳清新舒適辦.超推,台北市內湖區文湖街,2F/10F,"258,700元/月",,199.0,電梯大樓/辦公,25.0864387,121.5612761
11303,https://rent.591.com.tw/rent-detail-5069371.html,2017-05-12,永春捷運站1號出口地標金店面,台北市信義區忠孝東路五段,1F/13F,"152,000元/月",,11.0,電梯大樓/店面,25.04047730000001,121.57431229999999
11306,https://rent.591.com.tw/rent-detail-5059486.html,2017-05-08,租辦公室、屋況優、有OA、近捷運,台北市中山區松江路,8F/12F,"55,000元/月",,36.0,電梯大樓/辦公,25.050174300000002,121.5323087
11309,https://rent.591.com.tw/rent-detail-5075073.html,2017-05-12,位於學校、住家附近，三角窗之黃金店面,台北市中正區濟南路二段,1F/7F,"150,000元/月",,40.57,,25.04159,121.526583
11314,https://rent.591.com.tw/rent-detail-5059549.html,2017-05-13,微風黃金三角窗搶手金店面~,台北市中山區復興南路一段,1F/15F,"320,000元/月",,40.91,電梯大樓/店面,25.0456289,121.54460790000002
11316,https://rent.591.com.tw/rent-detail-5077622.html,2017-05-13,知名指標豪邸，河岸第一排，一層一戶,台北市中山區樂群二路,6F/14F,"278,000元/月",3房3廳4衛3陽臺,116.24,電梯大樓/整層住家,25.0787594,121.5549777
11323,https://rent.591.com.tw/rent-detail-5067392.html,2017-05-11,#Rent*榮耀新天母*價不可談*,台北市內湖區星雲街,6F/14F,"50,000元/月",3房2廳2衛2陽臺,39.41,電梯大樓/整層住家,25.0785995,121.5928655
11324,https://rent.591.com.tw/rent-detail-5077866.html,2017-05-11,~京站優質大辦公室~,台北市大同區市民大道一段,8F/16F,"69,000元/月",,43.59,電梯大樓/辦公,25.049369100000003,121.5178388
11327,https://rent.591.com.tw/rent-detail-5069753.html,2017-05-14,中山國小捷運套房,台北市中山區林森北路,6F/11F,"10,000元/月",,7.0,電梯大樓/獨立套房,25.060098999999997,121.524902
11329,https://rent.591.com.tw/rent-detail-5082154.html,2017-05-13,氣派住辦，雙捷運交匯，老闆首選,台北市中山區復興北路,10F/16F,"35,000元/月",,21.95,電梯大樓/辦公,25.0551547,121.54479209999998
11330,https://rent.591.com.tw/rent-detail-5059747.html,2017-05-13,隔局方正，室內無柱，好規劃，採光，近捷運,台北市內湖區洲子街,10F/12F,"285,390元/月",,203.85,電梯大樓/辦公,25.0799824,121.571306
11334,https://rent.591.com.tw/rent-detail-5066376.html,2017-05-15,師大住辦一樓,台北市大安區浦城街,1F/5F,"65,000元/月",1房0廳0衛0陽臺,68.0,公寓/住辦,25.0246449,121.527726
11335,https://rent.591.com.tw/rent-detail-5069860.html,2017-05-12,士林捷運站大馬路1樓店面,台北市士林區中正路,1F/2F,"158,000元/月",,31.22,,25.09581,121.52728
11336,https://rent.591.com.tw/rent-detail-5074643.html,2017-05-09,頂好名店城店面出租,台北市大安區忠孝東路四段,2F/15F,"60,000元/月",,22.6,,25.0417728,121.5479889
